Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha,Valor_Tasado_Madrid,Valor_Tasado_España,Dif_Madrid,Dif_España,Pct_Madrid,Pct_España
Alcalá De Henares,1716.8,436,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-968.1000000000001,55.200000000000045,-36.05720883459347,3.322099181511806
Alcobendas,3128.3,222,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,443.4000000000001,1466.7000000000003,16.514581548661035,88.27034183919116
Alcorcón,2136.9,334,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-548.0,475.3000000000002,-20.41044359194011,28.604959075589797
Aranjuez,1426.4,141,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-1258.5,-235.19999999999982,-46.87325412492085,-14.15503129513721
Arganda Del Rey,1548.5,154,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-1136.4,-113.09999999999991,-42.32559871876048,-6.8066923447279715
Boadilla Del Monte,2908.5,181,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,223.5999999999999,1246.9,8.328056910871906,75.04212806933077
Collado Villalba,1846.4,228,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-838.5,184.80000000000018,-31.23021341576967,11.12181030332211
Colmenar Viejo,1984.9,131,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-700.0,323.3000000000002,-26.071734515251965,19.45714973519501
Coslada,1933.1,151,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-751.8000000000002,271.5,-28.001042869380623,16.339672604718338
Fuenlabrada,1746.5,344,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-938.4000000000001,84.90000000000009,-34.951022384446354,5.109532980260001
Galapagar,1700.8,149,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-984.1000000000001,39.200000000000045,-36.65313419494208,2.3591718825228813
Getafe,1979.1,405,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-705.8000000000002,317.5,-26.287757458378348,19.1080885893115
Leganés,1900.9,272,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-784.0,239.30000000000018,-29.200342657082203,14.401781415503145
Madrid,3322.5,8191,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,637.5999999999999,1660.9,23.747625609892363,99.95787193066926
Majadahonda,3276.1,153,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,591.1999999999998,1614.5,22.019442064881357,97.16538276360136
Móstoles,1802.5,403,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-882.4000000000001,140.9000000000001,-32.86528362322619,8.479778526721237
Navalcarnero,1534.8,120,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-1150.1000000000001,-126.79999999999995,-42.835859808558986,-7.631198844487241
Parla,1435.6,284,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-1249.3000000000002,-226.0,-46.5305970427204,-13.60134809821858
Pinto,1950.9,240,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-734.0,289.3000000000002,-27.338075905992774,17.410929224843528
Pozuelo De Alarcón,3524.0,258,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,839.0999999999999,1862.4,31.252560616782745,112.08473760231104
Rivas-Vaciamadrid,2154.5,237,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-530.4000000000001,492.9000000000001,-19.754925695556636,29.66417910447763
Rozas De Madrid (Las),2966.9,306,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,282.0,1305.3000000000002,10.503184476144355,78.55681271064037
San Fernando De Henares,1914.7,101,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-770.2,253.10000000000014,-28.68635703378152,15.232306210881097
San Sebastián De Los Reyes,2564.9,221,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-120.0,903.3000000000002,-4.469440202614628,54.36326432354359
Torrejón De Ardoz,1860.3,351,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-824.6000000000001,198.70000000000005,-30.712503258966816,11.95835339431872
Tres Cantos,2771.5,98,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,86.59999999999991,1109.9,3.225446012886879,66.7970630717381
Valdemoro,1677.9,249,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-1007.0,16.300000000000182,-37.506052366941034,0.9809821858449697
Villaviciosa De Odón,2231.6,100,T3A2021,3,2021,9,2021-09-30,2684.9,1661.6,-453.3000000000002,570.0,-16.883310365376747,34.30428502648051
Alcalá De Henares,1807.1,524,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-953.0,113.0,-34.52773450237311,6.670208370226072
Alcobendas,3040.6,394,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,280.5,1346.5,10.162675265388943,79.48173071247271
Alcorcón,2245.4,432,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-514.6999999999998,551.3000000000002,-18.647875076989962,32.5423528717313
Aranjuez,1413.9,147,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-1346.1999999999998,-280.1999999999998,-48.773595159595665,-16.53975562245439
Arganda Del Rey,1634.9,248,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-1125.1999999999998,-59.19999999999982,-40.76663888989529,-3.494480845286574
Boadilla Del Monte,3119.6,252,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,359.5,1425.5,13.024890402521638,84.14497373236527
Collado Villalba,1831.3,235,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-928.8,137.20000000000005,-33.650954675555234,8.098695472522287
Colmenar Viejo,2010.2,189,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-749.8999999999999,316.10000000000014,-27.1693054599471,18.658874918835977
Coslada,2033.1,210,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-727.0,339.0,-26.339625375892183,20.010625110678237
Fuenlabrada,1790.1,467,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-970.0,96.0,-35.14365421542698,5.666725695059327
Galapagar,1832.7,171,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-927.3999999999999,138.60000000000014,-33.600231875656675,8.181335222241914
Getafe,2062.6,470,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-697.5,368.5,-25.27082352088692,21.751962694055837
Leganés,2004.7,333,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-755.3999999999999,310.60000000000014,-27.36857360240571,18.334218759223187
Madrid,3423.6,10632,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,663.5,1729.5,24.03898409477918,102.08960510005313
Majadahonda,3439.4,208,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,679.3000000000002,1745.3000000000002,24.61142712220572,103.02225370403164
Móstoles,1834.7,506,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-925.3999999999999,140.60000000000014,-33.527770732944454,8.29939200755565
Navalcarnero,1591.7,95,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-1168.3999999999999,-102.39999999999986,-42.331799572479255,-6.0445074080632715
Parla,1467.4,288,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-1292.6999999999998,-226.69999999999982,-46.83525959204376,-13.381736615311956
Pinto,1990.7,156,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-769.3999999999999,296.60000000000014,-27.87580160139125,17.507821262027036
Pozuelo De Alarcón,3569.3,268,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,809.2000000000003,1875.2000000000003,29.317778341364466,110.69004191015881
Rivas-Vaciamadrid,2193.5,409,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-566.5999999999999,499.4000000000001,-20.528241730372088,29.478779292839864
Rozas De Madrid (Las),3111.1,479,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,351.0,1417.0,12.716930545994721,83.64323239478189
San Fernando De Henares,2007.1,104,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-753.0,313.0,-27.28162023115105,18.47588690159967
San Sebastián De Los Reyes,2634.8,350,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-125.29999999999973,940.7000000000003,-4.539690590920609,55.52800897231571
Torrejón De Ardoz,1915.9,395,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-844.1999999999998,221.80000000000018,-30.585848338828303,13.092497491293331
Tres Cantos,2866.6,95,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,106.5,1172.5,3.8585558494257377,69.21079039017768
Valdemoro,1793.3,322,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-966.8,99.20000000000005,-35.02771638708742,5.855616551561305
Villaviciosa De Odón,2354.8,107,T4A2021,4,2021,12,2021-12-31,2760.1,1694.1,-405.2999999999997,660.7000000000003,-14.684250570631486,39.00005902839268
Alcalá De Henares,1811.6,661,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1034.6,77.59999999999991,-36.350221347761924,4.4752018454440545
Alcobendas,3100.9,323,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,254.70000000000027,1366.9,8.948773803668054,78.82929642445214
Alcorcón,2242.9,519,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-603.2999999999997,508.9000000000001,-21.196683297027608,29.34832756632064
Aranjuez,1465.5,184,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1380.6999999999998,-268.5,-48.51029442765793,-15.484429065743942
Arganda Del Rey,1620.8,179,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1225.3999999999999,-113.20000000000005,-43.05389642330124,-6.528258362168405
Boadilla Del Monte,3032.0,281,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,185.80000000000018,1298.0,6.528002248612186,74.85582468281432
Collado Villalba,1865.0,249,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-981.1999999999998,131.0,-34.47403555618016,7.554786620530574
Colmenar Viejo,2017.7,188,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-828.4999999999998,283.70000000000005,-29.10898742182558,16.361014994232992
Coslada,2011.5,246,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-834.6999999999998,277.5,-29.326821727215226,16.003460207612452
Fuenlabrada,1820.2,463,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1025.9999999999998,86.20000000000005,-36.048064085447265,4.971164936562866
Galapagar,1831.8,147,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1014.3999999999999,97.79999999999995,-35.64050312697632,5.640138408304485
Getafe,2028.2,489,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-817.9999999999998,294.20000000000005,-28.740074485278612,16.966551326412915
Leganés,1987.5,411,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-858.6999999999998,253.5,-30.17005129646546,14.619377162629753
Madrid,3587.9,12974,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,741.7000000000003,1853.9,26.059307146370614,106.91464821222607
Majadahonda,3397.6,203,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,551.4000000000001,1663.6,19.373199353523994,95.94002306805073
Móstoles,1889.2,504,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-956.9999999999998,155.20000000000005,-33.62377907385286,8.95040369088813
Navalcarnero,1627.0,116,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1219.1999999999998,-107.0,-42.8360621179116,-6.170703575547865
Parla,1466.1,351,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1380.1,-267.9000000000001,-48.489213688426666,-15.449826989619385
Pinto,1958.5,135,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-887.6999999999998,224.5,-31.18895369264282,12.946943483275653
Pozuelo De Alarcón,3533.8,348,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,687.6000000000004,1799.8000000000002,24.15852715901905,103.79469434832758
Rivas-Vaciamadrid,2267.8,377,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-578.3999999999996,533.8000000000002,-20.32183261893049,30.784313725490197
Rozas De Madrid (Las),3092.3,549,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,246.10000000000036,1358.3000000000002,8.646616541353392,78.33333333333334
San Fernando De Henares,2052.8,116,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-793.3999999999996,318.8000000000002,-27.875764176797123,18.385236447520192
San Sebastián De Los Reyes,2771.1,361,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-75.09999999999991,1037.1,-2.6386058604455087,59.80968858131488
Torrejón De Ardoz,1903.2,344,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-942.9999999999998,169.20000000000005,-33.13189515845688,9.757785467128022
Tres Cantos,2852.1,123,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,5.900000000000091,1118.1,0.20729393577401112,64.48096885813148
Valdemoro,1757.3,324,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-1088.8999999999999,23.299999999999955,-38.25802824819057,1.3437139561707
Villaviciosa De Odón,2318.9,96,T1A2022,1,2022,3,2022-03-31,2846.2,1734.0,-527.2999999999997,584.9000000000001,-18.526456327735218,33.73125720876586
Alcalá De Henares,1793.8,579,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1105.8999999999999,53.09999999999991,-38.1384281132531,3.0504969265238158
Alcobendas,3373.3,393,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,473.60000000000036,1632.6000000000001,16.332724074904313,93.78985465617279
Alcorcón,2305.9,457,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-593.7999999999997,565.2,-20.477980480739376,32.469696099270415
Aranjuez,1455.0,209,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1444.6999999999998,-285.70000000000005,-49.822395420215884,-16.412937324065034
Arganda Del Rey,1717.6,217,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1182.1,-23.100000000000136,-40.766286167534574,-1.3270523352674313
Boadilla Del Monte,3048.2,313,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,148.5,1307.4999999999998,5.1212194364934405,75.1134601022577
Collado Villalba,1916.3,226,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-983.3999999999999,175.5999999999999,-33.91385315722316,10.087895674154069
Colmenar Viejo,2004.9,199,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-894.7999999999997,264.20000000000005,-30.858364658412928,15.177802033664612
Coslada,2103.3,219,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-796.3999999999996,362.60000000000014,-27.464910163120315,20.830700292985593
Fuenlabrada,1882.9,519,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1016.7999999999997,142.20000000000005,-35.065696451357034,8.169127362555306
Galapagar,1829.3,165,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1070.3999999999999,88.59999999999991,-36.9141635341587,5.089906359510543
Getafe,2120.4,467,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-779.2999999999997,379.70000000000005,-26.875193985584712,21.813063710001735
Leganés,2048.5,496,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-851.1999999999998,307.79999999999995,-29.354760837327998,17.682541506290562
Madrid,3643.1,12006,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,743.4000000000001,1902.3999999999999,25.637134876021662,109.28936634687192
Majadahonda,3539.2,295,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,639.5,1798.4999999999998,22.054005586784832,103.32050324582065
Móstoles,1920.3,524,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-979.3999999999999,179.5999999999999,-33.77590785253647,10.31768828632158
Navalcarnero,1657.9,105,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1241.7999999999997,-82.79999999999995,-42.82511983998344,-4.7567070718676385
Parla,1486.6,386,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1413.1,-254.10000000000014,-48.73262751319102,-14.597575687941644
Pinto,2020.8,173,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-878.8999999999999,280.0999999999999,-30.310032072283335,16.091227667030505
Pozuelo De Alarcón,3563.4,368,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,663.7000000000003,1822.7,22.88857468013934,104.71074854943411
Rivas-Vaciamadrid,2317.2,338,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-582.5,576.4999999999998,-20.088284994999484,33.11886022864363
Rozas De Madrid (Las),3131.4,450,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,231.70000000000027,1390.7,7.990481773976632,79.89314643534212
San Fernando De Henares,2037.0,119,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-862.6999999999998,296.29999999999995,-29.75135358830223,17.02188774630895
San Sebastián De Los Reyes,2833.3,301,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-66.39999999999964,1092.6000000000001,-2.28989205779907,62.76785201355777
Torrejón De Ardoz,1947.1,397,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-952.5999999999999,206.39999999999986,-32.85167431113564,11.857298787843963
Tres Cantos,2933.7,244,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,34.0,1192.9999999999998,1.1725350898368792,68.53564657896247
Valdemoro,1787.8,349,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-1111.8999999999999,47.09999999999991,-38.34534607028313,2.7058080082725366
Villaviciosa De Odón,2400.8,102,T2A2022,2,2022,6,2022-06-30,2899.7,1740.7,-498.89999999999964,660.1000000000001,-17.20522812704761,37.92152582294479
Alcalá De Henares,1885.3,534,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-988.6000000000001,145.29999999999995,-34.39924840808658,8.350574712643667
Alcobendas,3453.9,275,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,580.0,1713.9,20.1816347124117,98.50000000000001
Alcorcón,2319.5,401,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-554.4000000000001,579.5,-19.29085911131215,33.30459770114942
Aranjuez,1490.9,169,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-1383.0,-249.0999999999999,-48.122760012526534,-14.31609195402298
Arganda Del Rey,1716.1,147,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-1157.8000000000002,-23.90000000000009,-40.28671839660392,-1.3735632183908053
Boadilla Del Monte,3079.5,210,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,205.5999999999999,1339.5,7.154041546330769,76.98275862068967
Collado Villalba,1908.4,226,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-965.5,168.4000000000001,-33.5954626117819,9.678160919540236
Colmenar Viejo,2131.9,202,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-742.0,391.9000000000001,-25.818574063119804,22.522988505747122
Coslada,2128.9,170,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-745.0,388.9000000000001,-25.92296182887366,22.350574712643677
Fuenlabrada,1894.1,424,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-979.8000000000002,154.0999999999999,-34.09304429520861,8.85632183908045
Galapagar,1889.0,158,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-984.9000000000001,149.0,-34.27050349699016,8.563218390804606
Getafe,2142.8,498,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-731.0999999999999,402.8000000000002,-25.439298514214126,23.14942528735633
Leganés,2117.7,423,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-756.2000000000003,377.6999999999998,-26.31267615435472,21.70689655172413
Madrid,3558.8,9889,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,684.9000000000001,1818.8000000000002,23.8317269216048,104.52873563218392
Majadahonda,3559.1,202,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,685.1999999999998,1819.1,23.84216569818016,104.54597701149426
Móstoles,1915.8,445,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-958.1000000000001,175.79999999999995,-33.33797278958907,10.103448275862071
Navalcarnero,1704.2,112,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-1169.7,-35.799999999999955,-40.70078986742753,-2.057471264367816
Parla,1470.0,418,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-1403.9,-270.0,-48.849994780611716,-15.517241379310342
Pinto,2069.6,148,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-804.3000000000002,329.5999999999999,-27.98635999860817,18.94252873563218
Pozuelo De Alarcón,3647.3,241,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,773.4000000000001,1907.3000000000002,26.911166011343468,109.61494252873565
Rivas-Vaciamadrid,2373.3,259,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-500.5999999999999,633.3000000000002,-17.418838512126378,36.396551724137936
Rozas De Madrid (Las),3171.0,344,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,297.0999999999999,1431.0,10.337868401823314,82.24137931034483
San Fernando De Henares,2098.9,133,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-775.0,358.9000000000001,-26.966839486412187,20.626436781609204
San Sebastián De Los Reyes,2831.4,227,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-42.5,1091.4,-1.4788266815129236,62.724137931034484
Torrejón De Ardoz,1934.8,372,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-939.1000000000001,194.79999999999995,-32.67685027314799,11.195402298850565
Tres Cantos,2976.8,104,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,102.90000000000009,1236.8000000000002,3.5805003653571754,71.08045977011494
Valdemoro,1780.9,262,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-1093.0,40.90000000000009,-38.03194265632068,2.3505747126436827
Villaviciosa De Odón,2408.8,102,T3A2022,3,2022,9,2022-09-30,2873.9,1740.0,-465.0999999999999,668.8000000000002,-16.183583284039106,38.436781609195414
Alcalá De Henares,1857.4,517,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-1030.6999999999998,108.20000000000005,-35.68782244382119,6.18568488451865
Alcobendas,3423.5,318,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,535.4000000000001,1674.3,18.538139261105925,95.71804253372972
Alcorcón,2337.7,434,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-550.4000000000001,588.4999999999998,-19.057511859007658,33.64395152069517
Aranjuez,1479.9,149,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-1408.1999999999998,-269.29999999999995,-48.758699491014845,-15.395609421449807
Arganda Del Rey,1687.1,211,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-1201.0,-62.100000000000136,-41.5844326719989,-3.550194374571236
Boadilla Del Monte,3128.4,277,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,240.30000000000018,1379.2,8.320349018385787,78.84747313057399
Collado Villalba,1903.8,231,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-984.3,154.5999999999999,-34.08122987431184,8.83832609192774
Colmenar Viejo,2096.6,187,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-791.5,347.39999999999986,-27.405560749281534,19.860507660644867
Coslada,2125.7,230,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-762.4000000000001,376.4999999999998,-26.39797790935218,21.524125314429444
Fuenlabrada,1894.5,474,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-993.5999999999999,145.29999999999995,-34.4032408850109,8.306654470615138
Galapagar,1922.1,150,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-966.0,172.89999999999986,-33.44759530487171,9.884518637091233
Getafe,2154.2,543,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-733.9000000000001,404.9999999999998,-25.411169973338875,23.15344157329062
Leganés,2095.5,373,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,-792.5999999999999,346.29999999999995,-27.443648073127658,19.797621769951967
Madrid,3575.8,12025,T4A2022,4,2022,12,2022-12-31,2888.1,1749.2,687.7000000000003,1826.6000000000001,23.81150237180154,104.42487994511778
