Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha
Aranjuez,1376.1,171,T2A2019,2,2019,6,2019-06-30
Arganda Del Rey,1496.2,235,T2A2019,2,2019,6,2019-06-30
Boadilla Del Monte,2668.7,183,T2A2019,2,2019,6,2019-06-30
Collado Villalba,1587.6,183,T2A2019,2,2019,6,2019-06-30
Colmenar Viejo,1766.8,135,T2A2019,2,2019,6,2019-06-30
Coslada,1817.4,130,T2A2019,2,2019,6,2019-06-30
Fuenlabrada,1616.0,425,T2A2019,2,2019,6,2019-06-30
Galapagar,1642.9,136,T2A2019,2,2019,6,2019-06-30
Getafe,1846.3,380,T2A2019,2,2019,6,2019-06-30
Leganés,1846.5,310,T2A2019,2,2019,6,2019-06-30
Madrid,3223.0,8201,T2A2019,2,2019,6,2019-06-30
Majadahonda,3030.6,192,T2A2019,2,2019,6,2019-06-30
Móstoles,1673.6,383,T2A2019,2,2019,6,2019-06-30
Parla,1296.8,381,T2A2019,2,2019,6,2019-06-30
Pinto,1792.7,140,T2A2019,2,2019,6,2019-06-30
Pozuelo De Alarcón,3186.2,208,T2A2019,2,2019,6,2019-06-30
Rivas-Vaciamadrid,1948.1,200,T2A2019,2,2019,6,2019-06-30
Las Rozas de Madrid,2630.6,276,T2A2019,2,2019,6,2019-06-30
San Fernando De Henares,1861.3,83,T2A2019,2,2019,6,2019-06-30
San Sebastián De Los Reyes,2445.2,251,T2A2019,2,2019,6,2019-06-30
Torrejón De Ardoz,1707.9,302,T2A2019,2,2019,6,2019-06-30
Tres Cantos,2540.8,157,T2A2019,2,2019,6,2019-06-30
Valdemoro,1491.7,237,T2A2019,2,2019,6,2019-06-30
Villaviciosa De Odón,2178.2,67,T2A2019,2,2019,6,2019-06-30
Alcalá De Henares,1630.0,360,T3A2019,3,2019,9,2019-09-30
Alcobendas,2834.3,225,T3A2019,3,2019,9,2019-09-30
Alcorcón,2021.3,257,T3A2019,3,2019,9,2019-09-30
Aranjuez,1334.6,157,T3A2019,3,2019,9,2019-09-30
Arganda Del Rey,1457.3,163,T3A2019,3,2019,9,2019-09-30
Boadilla Del Monte,2666.2,167,T3A2019,3,2019,9,2019-09-30
Collado Villalba,1630.8,183,T3A2019,3,2019,9,2019-09-30
Colmenar Viejo,1762.8,120,T3A2019,3,2019,9,2019-09-30
Coslada,1810.0,146,T3A2019,3,2019,9,2019-09-30
Fuenlabrada,1651.9,339,T3A2019,3,2019,9,2019-09-30
Galapagar,1620.1,118,T3A2019,3,2019,9,2019-09-30
Getafe,1856.4,400,T3A2019,3,2019,9,2019-09-30
Leganés,1952.2,275,T3A2019,3,2019,9,2019-09-30
Madrid,3227.4,6947,T3A2019,3,2019,9,2019-09-30
Majadahonda,3061.1,288,T3A2019,3,2019,9,2019-09-30
Móstoles,1688.0,376,T3A2019,3,2019,9,2019-09-30
Parla,1342.4,328,T3A2019,3,2019,9,2019-09-30
Pinto,1740.3,99,T3A2019,3,2019,9,2019-09-30
Pozuelo De Alarcón,3186.8,187,T3A2019,3,2019,9,2019-09-30
Rivas-Vaciamadrid,1918.3,216,T3A2019,3,2019,9,2019-09-30
Las Rozas de Madrid,2764.6,264,T3A2019,3,2019,9,2019-09-30
San Fernando De Henares,1854.3,77,T3A2019,3,2019,9,2019-09-30
San Sebastián De Los Reyes,2403.1,181,T3A2019,3,2019,9,2019-09-30
Torrejón De Ardoz,1694.0,282,T3A2019,3,2019,9,2019-09-30
Tres Cantos,2615.6,63,T3A2019,3,2019,9,2019-09-30
Valdemoro,1579.2,218,T3A2019,3,2019,9,2019-09-30
Villaviciosa De Odón,2128.1,71,T3A2019,3,2019,9,2019-09-30
Alcalá De Henares,1650.1,557,T4A2019,4,2019,12,2019-12-31
Alcobendas,2914.5,275,T4A2019,4,2019,12,2019-12-31
Alcorcón,2080.6,346,T4A2019,4,2019,12,2019-12-31
Aranjuez,1399.5,179,T4A2019,4,2019,12,2019-12-31
Arganda Del Rey,1468.6,199,T4A2019,4,2019,12,2019-12-31
Boadilla Del Monte,2716.0,278,T4A2019,4,2019,12,2019-12-31
Collado Villalba,1677.7,217,T4A2019,4,2019,12,2019-12-31
Colmenar Viejo,1809.4,136,T4A2019,4,2019,12,2019-12-31
Coslada,1937.8,158,T4A2019,4,2019,12,2019-12-31
Fuenlabrada,1649.5,428,T4A2019,4,2019,12,2019-12-31
Galapagar,1656.9,119,T4A2019,4,2019,12,2019-12-31
Getafe,1907.2,480,T4A2019,4,2019,12,2019-12-31
Leganés,1917.7,353,T4A2019,4,2019,12,2019-12-31
Madrid,3332.9,9310,T4A2019,4,2019,12,2019-12-31
Majadahonda,3033.3,281,T4A2019,4,2019,12,2019-12-31
Móstoles,1706.8,484,T4A2019,4,2019,12,2019-12-31
Parla,1336.5,339,T4A2019,4,2019,12,2019-12-31
Pinto,1765.3,171,T4A2019,4,2019,12,2019-12-31
Pozuelo De Alarcón,3322.1,239,T4A2019,4,2019,12,2019-12-31
Rivas-Vaciamadrid,2008.8,410,T4A2019,4,2019,12,2019-12-31
Las Rozas de Madrid,2891.4,450,T4A2019,4,2019,12,2019-12-31
San Fernando De Henares,1869.4,78,T4A2019,4,2019,12,2019-12-31
San Sebastián De Los Reyes,2408.3,248,T4A2019,4,2019,12,2019-12-31
Torrejón De Ardoz,1766.0,363,T4A2019,4,2019,12,2019-12-31
Tres Cantos,2592.5,137,T4A2019,4,2019,12,2019-12-31
Valdemoro,1597.8,253,T4A2019,4,2019,12,2019-12-31
Villaviciosa De Odón,2201.3,90,T4A2019,4,2019,12,2019-12-31
Alcalá De Henares,1673.3,431,T1A2020,1,2020,3,2020-03-31
Alcobendas,2867.7,217,T1A2020,1,2020,3,2020-03-31
Alcorcón,2057.1,286,T1A2020,1,2020,3,2020-03-31
Aranjuez,1328.7,127,T1A2020,1,2020,3,2020-03-31
Arganda Del Rey,1437.4,176,T1A2020,1,2020,3,2020-03-31
Boadilla Del Monte,2754.1,278,T1A2020,1,2020,3,2020-03-31
Collado Villalba,1692.6,206,T1A2020,1,2020,3,2020-03-31
Colmenar Viejo,1768.6,110,T1A2020,1,2020,3,2020-03-31
Coslada,1905.5,158,T1A2020,1,2020,3,2020-03-31
Fuenlabrada,1663.2,403,T1A2020,1,2020,3,2020-03-31
Galapagar,1609.5,103,T1A2020,1,2020,3,2020-03-31
Getafe,1886.7,463,T1A2020,1,2020,3,2020-03-31
Leganés,1897.4,292,T1A2020,1,2020,3,2020-03-31
Madrid,3273.1,9160,T1A2020,1,2020,3,2020-03-31
Majadahonda,3077.7,154,T1A2020,1,2020,3,2020-03-31
Móstoles,1703.7,409,T1A2020,1,2020,3,2020-03-31
Navalcarnero,1468.8,87,T1A2020,1,2020,3,2020-03-31
Parla,1348.9,338,T1A2020,1,2020,3,2020-03-31
Pinto,1717.7,108,T1A2020,1,2020,3,2020-03-31
Pozuelo De Alarcón,3197.5,224,T1A2020,1,2020,3,2020-03-31
Rivas-Vaciamadrid,1986.6,187,T1A2020,1,2020,3,2020-03-31
Las Rozas de Madrid,2792.8,327,T1A2020,1,2020,3,2020-03-31
San Fernando De Henares,1880.8,72,T1A2020,1,2020,3,2020-03-31
San Sebastián De Los Reyes,2474.0,227,T1A2020,1,2020,3,2020-03-31
Torrejón De Ardoz,1723.8,325,T1A2020,1,2020,3,2020-03-31
Tres Cantos,2704.6,88,T1A2020,1,2020,3,2020-03-31
Valdemoro,1609.4,203,T1A2020,1,2020,3,2020-03-31
Villaviciosa De Odón,2042.7,64,T1A2020,1,2020,3,2020-03-31
Alcalá De Henares,1609.6,301,T2A2020,2,2020,6,2020-06-30
Alcobendas,2941.7,176,T2A2020,2,2020,6,2020-06-30
Alcorcón,2014.2,192,T2A2020,2,2020,6,2020-06-30
Aranjuez,1327.9,104,T2A2020,2,2020,6,2020-06-30
Arganda Del Rey,1476.2,126,T2A2020,2,2020,6,2020-06-30
Boadilla Del Monte,2693.8,227,T2A2020,2,2020,6,2020-06-30
Collado Villalba,1648.3,128,T2A2020,2,2020,6,2020-06-30
Colmenar Viejo,1870.2,248,T2A2020,2,2020,6,2020-06-30
Coslada,1878.9,102,T2A2020,2,2020,6,2020-06-30
Fuenlabrada,1626.3,305,T2A2020,2,2020,6,2020-06-30
Galapagar,1634.1,89,T2A2020,2,2020,6,2020-06-30
Getafe,1855.8,325,T2A2020,2,2020,6,2020-06-30
Leganés,1839.2,210,T2A2020,2,2020,6,2020-06-30
Madrid,3174.1,5839,T2A2020,2,2020,6,2020-06-30
Majadahonda,3155.7,123,T2A2020,2,2020,6,2020-06-30
Móstoles,1677.0,301,T2A2020,2,2020,6,2020-06-30
Navalcarnero,1402.2,77,T2A2020,2,2020,6,2020-06-30
Parla,1323.3,281,T2A2020,2,2020,6,2020-06-30
Pinto,1796.9,104,T2A2020,2,2020,6,2020-06-30
Pozuelo De Alarcón,3304.7,183,T2A2020,2,2020,6,2020-06-30
Rivas-Vaciamadrid,2017.5,189,T2A2020,2,2020,6,2020-06-30
Las Rozas de Madrid,2704.9,226,T2A2020,2,2020,6,2020-06-30
San Fernando De Henares,1849.5,42,T2A2020,2,2020,6,2020-06-30
San Sebastián De Los Reyes,2402.2,148,T2A2020,2,2020,6,2020-06-30
Torrejón De Ardoz,1687.5,292,T2A2020,2,2020,6,2020-06-30
Tres Cantos,2565.6,52,T2A2020,2,2020,6,2020-06-30
Valdemoro,1603.0,178,T2A2020,2,2020,6,2020-06-30
Villaviciosa De Odón,2178.6,73,T2A2020,2,2020,6,2020-06-30
Alcalá De Henares,1669.6,550,T3A2020,3,2020,9,2020-09-30
Alcobendas,2969.7,217,T3A2020,3,2020,9,2020-09-30
Alcorcón,2118.2,377,T3A2020,3,2020,9,2020-09-30
Aranjuez,1413.4,175,T3A2020,3,2020,9,2020-09-30
Arganda Del Rey,1538.5,201,T3A2020,3,2020,9,2020-09-30
Boadilla Del Monte,2707.8,291,T3A2020,3,2020,9,2020-09-30
Collado Villalba,1725.3,221,T3A2020,3,2020,9,2020-09-30
Colmenar Viejo,1864.2,146,T3A2020,3,2020,9,2020-09-30
Coslada,1909.1,160,T3A2020,3,2020,9,2020-09-30
Fuenlabrada,1716.6,401,T3A2020,3,2020,9,2020-09-30
Galapagar,1662.2,143,T3A2020,3,2020,9,2020-09-30
Getafe,1859.2,464,T3A2020,3,2020,9,2020-09-30
Leganés,1893.5,335,T3A2020,3,2020,9,2020-09-30
Madrid,3196.5,7821,T3A2020,3,2020,9,2020-09-30
Majadahonda,3182.2,169,T3A2020,3,2020,9,2020-09-30
Móstoles,1712.3,491,T3A2020,3,2020,9,2020-09-30
Navalcarnero,1427.4,114,T3A2020,3,2020,9,2020-09-30
Parla,1365.1,360,T3A2020,3,2020,9,2020-09-30
Pinto,1857.7,146,T3A2020,3,2020,9,2020-09-30
Pozuelo De Alarcón,3275.6,185,T3A2020,3,2020,9,2020-09-30
Rivas-Vaciamadrid,2059.1,282,T3A2020,3,2020,9,2020-09-30
Las Rozas de Madrid,2880.7,338,T3A2020,3,2020,9,2020-09-30
San Fernando De Henares,1893.2,89,T3A2020,3,2020,9,2020-09-30
San Sebastián De Los Reyes,2450.8,246,T3A2020,3,2020,9,2020-09-30
Torrejón De Ardoz,1747.5,341,T3A2020,3,2020,9,2020-09-30
Tres Cantos,2720.2,149,T3A2020,3,2020,9,2020-09-30
Valdemoro,1625.9,287,T3A2020,3,2020,9,2020-09-30
Villaviciosa De Odón,2295.5,74,T3A2020,3,2020,9,2020-09-30
Alcalá De Henares,1631.6,579,T4A2020,4,2020,12,2020-12-31
Alcobendas,3013.6,327,T4A2020,4,2020,12,2020-12-31
Alcorcón,2153.3,447,T4A2020,4,2020,12,2020-12-31
Aranjuez,1407.6,189,T4A2020,4,2020,12,2020-12-31
Arganda Del Rey,1596.4,671,T4A2020,4,2020,12,2020-12-31
Boadilla Del Monte,2834.9,367,T4A2020,4,2020,12,2020-12-31
Collado Villalba,1740.9,261,T4A2020,4,2020,12,2020-12-31
Colmenar Viejo,1886.5,152,T4A2020,4,2020,12,2020-12-31
Coslada,1932.0,164,T4A2020,4,2020,12,2020-12-31
Fuenlabrada,1742.3,547,T4A2020,4,2020,12,2020-12-31
Galapagar,1699.0,149,T4A2020,4,2020,12,2020-12-31
Getafe,1875.4,504,T4A2020,4,2020,12,2020-12-31
Leganés,1925.3,434,T4A2020,4,2020,12,2020-12-31
Madrid,3116.5,10294,T4A2020,4,2020,12,2020-12-31
Majadahonda,3139.9,169,T4A2020,4,2020,12,2020-12-31
Móstoles,1726.7,541,T4A2020,4,2020,12,2020-12-31
Navalcarnero,1478.7,137,T4A2020,4,2020,12,2020-12-31
Parla,1393.4,417,T4A2020,4,2020,12,2020-12-31
Pinto,1865.5,192,T4A2020,4,2020,12,2020-12-31
Pozuelo De Alarcón,3302.1,301,T4A2020,4,2020,12,2020-12-31
Rivas-Vaciamadrid,2058.3,380,T4A2020,4,2020,12,2020-12-31
Las Rozas de Madrid,2868.8,491,T4A2020,4,2020,12,2020-12-31
San Fernando De Henares,1925.3,107,T4A2020,4,2020,12,2020-12-31
San Sebastián De Los Reyes,2426.6,291,T4A2020,4,2020,12,2020-12-31
Torrejón De Ardoz,1834.3,430,T4A2020,4,2020,12,2020-12-31
Tres Cantos,2714.2,120,T4A2020,4,2020,12,2020-12-31
Valdemoro,1660.8,330,T4A2020,4,2020,12,2020-12-31
Villaviciosa De Odón,2181.1,87,T4A2020,4,2020,12,2020-12-31
Alcalá De Henares,1646.5,533,T1A2021,1,2021,3,2021-03-31
Alcobendas,2879.9,307,T1A2021,1,2021,3,2021-03-31
Alcorcón,2083.1,388,T1A2021,1,2021,3,2021-03-31
Aranjuez,1384.4,206,T1A2021,1,2021,3,2021-03-31
Arganda Del Rey,1546.6,264,T1A2021,1,2021,3,2021-03-31
Boadilla Del Monte,2802.1,299,T1A2021,1,2021,3,2021-03-31
Collado Villalba,1722.5,245,T1A2021,1,2021,3,2021-03-31
Colmenar Viejo,1859.9,149,T1A2021,1,2021,3,2021-03-31
Coslada,1904.9,186,T1A2021,1,2021,3,2021-03-31
Fuenlabrada,1687.8,540,T1A2021,1,2021,3,2021-03-31
Galapagar,1676.1,163,T1A2021,1,2021,3,2021-03-31
Getafe,1858.6,457,T1A2021,1,2021,3,2021-03-31
Leganés,1895.5,418,T1A2021,1,2021,3,2021-03-31
Madrid,3205.8,10186,T1A2021,1,2021,3,2021-03-31
Majadahonda,3184.1,174,T1A2021,1,2021,3,2021-03-31
Móstoles,1720.1,507,T1A2021,1,2021,3,2021-03-31
Navalcarnero,1457.4,94,T1A2021,1,2021,3,2021-03-31
Parla,1328.9,428,T1A2021,1,2021,3,2021-03-31
Pinto,1854.9,148,T1A2021,1,2021,3,2021-03-31
Pozuelo De Alarcón,3250.6,294,T1A2021,1,2021,3,2021-03-31
Rivas-Vaciamadrid,2037.9,283,T1A2021,1,2021,3,2021-03-31
Las Rozas de Madrid,2839.1,396,T1A2021,1,2021,3,2021-03-31
San Fernando De Henares,1859.6,97,T1A2021,1,2021,3,2021-03-31
San Sebastián De Los Reyes,2455.3,301,T1A2021,1,2021,3,2021-03-31
Torrejón De Ardoz,1766.4,499,T1A2021,1,2021,3,2021-03-31
Tres Cantos,2793.1,105,T1A2021,1,2021,3,2021-03-31
Valdemoro,1608.9,363,T1A2021,1,2021,3,2021-03-31
Villaviciosa De Odón,2142.5,95,T1A2021,1,2021,3,2021-03-31
Alcalá De Henares,1674.5,498,T2A2021,2,2021,6,2021-06-30
Alcobendas,3121.5,371,T2A2021,2,2021,6,2021-06-30
Alcorcón,2134.8,385,T2A2021,2,2021,6,2021-06-30
Aranjuez,1428.7,198,T2A2021,2,2021,6,2021-06-30
Arganda Del Rey,1561.2,319,T2A2021,2,2021,6,2021-06-30
Boadilla Del Monte,2877.0,379,T2A2021,2,2021,6,2021-06-30
Collado Villalba,1754.6,235,T2A2021,2,2021,6,2021-06-30
Colmenar Viejo,1932.3,245,T2A2021,2,2021,6,2021-06-30
Coslada,1921.8,168,T2A2021,2,2021,6,2021-06-30
Fuenlabrada,1739.8,496,T2A2021,2,2021,6,2021-06-30
Galapagar,1702.1,178,T2A2021,2,2021,6,2021-06-30
Getafe,1906.2,442,T2A2021,2,2021,6,2021-06-30
Leganés,1937.2,396,T2A2021,2,2021,6,2021-06-30
Madrid,3288.7,10662,T2A2021,2,2021,6,2021-06-30
Majadahonda,3348.2,238,T2A2021,2,2021,6,2021-06-30
Móstoles,1754.3,504,T2A2021,2,2021,6,2021-06-30
Navalcarnero,1530.1,127,T2A2021,2,2021,6,2021-06-30
Parla,1384.8,374,T2A2021,2,2021,6,2021-06-30
Pinto,1888.1,151,T2A2021,2,2021,6,2021-06-30
Pozuelo De Alarcón,3483.2,343,T2A2021,2,2021,6,2021-06-30
Rivas-Vaciamadrid,2078.8,666,T2A2021,2,2021,6,2021-06-30
Las Rozas de Madrid,2881.9,436,T2A2021,2,2021,6,2021-06-30
San Fernando De Henares,1859.8,100,T2A2021,2,2021,6,2021-06-30
San Sebastián De Los Reyes,2572.5,343,T2A2021,2,2021,6,2021-06-30
Torrejón De Ardoz,1789.6,369,T2A2021,2,2021,6,2021-06-30
Tres Cantos,2760.6,169,T2A2021,2,2021,6,2021-06-30
Valdemoro,1646.4,385,T2A2021,2,2021,6,2021-06-30
Villaviciosa De Odón,2193.2,126,T2A2021,2,2021,6,2021-06-30
Alcalá De Henares,1716.8,436,T3A2021,3,2021,9,2021-09-30
Alcobendas,3128.3,222,T3A2021,3,2021,9,2021-09-30
Alcorcón,2136.9,334,T3A2021,3,2021,9,2021-09-30
Aranjuez,1426.4,141,T3A2021,3,2021,9,2021-09-30
Arganda Del Rey,1548.5,154,T3A2021,3,2021,9,2021-09-30
Boadilla Del Monte,2908.5,181,T3A2021,3,2021,9,2021-09-30
Collado Villalba,1846.4,228,T3A2021,3,2021,9,2021-09-30
Colmenar Viejo,1984.9,131,T3A2021,3,2021,9,2021-09-30
Coslada,1933.1,151,T3A2021,3,2021,9,2021-09-30
Fuenlabrada,1746.5,344,T3A2021,3,2021,9,2021-09-30
Galapagar,1700.8,149,T3A2021,3,2021,9,2021-09-30
Getafe,1979.1,405,T3A2021,3,2021,9,2021-09-30
Leganés,1900.9,272,T3A2021,3,2021,9,2021-09-30
Madrid,3322.5,8191,T3A2021,3,2021,9,2021-09-30
Majadahonda,3276.1,153,T3A2021,3,2021,9,2021-09-30
Móstoles,1802.5,403,T3A2021,3,2021,9,2021-09-30
Navalcarnero,1534.8,120,T3A2021,3,2021,9,2021-09-30
Parla,1435.6,284,T3A2021,3,2021,9,2021-09-30
Pinto,1950.9,240,T3A2021,3,2021,9,2021-09-30
Pozuelo De Alarcón,3524.0,258,T3A2021,3,2021,9,2021-09-30
Rivas-Vaciamadrid,2154.5,237,T3A2021,3,2021,9,2021-09-30
Las Rozas de Madrid,2966.9,306,T3A2021,3,2021,9,2021-09-30
San Fernando De Henares,1914.7,101,T3A2021,3,2021,9,2021-09-30
San Sebastián De Los Reyes,2564.9,221,T3A2021,3,2021,9,2021-09-30
Torrejón De Ardoz,1860.3,351,T3A2021,3,2021,9,2021-09-30
Tres Cantos,2771.5,98,T3A2021,3,2021,9,2021-09-30
Valdemoro,1677.9,249,T3A2021,3,2021,9,2021-09-30
Villaviciosa De Odón,2231.6,100,T3A2021,3,2021,9,2021-09-30
Alcalá De Henares,1807.1,524,T4A2021,4,2021,12,2021-12-31
Alcobendas,3040.6,394,T4A2021,4,2021,12,2021-12-31
Alcorcón,2245.4,432,T4A2021,4,2021,12,2021-12-31
Aranjuez,1413.9,147,T4A2021,4,2021,12,2021-12-31
Arganda Del Rey,1634.9,248,T4A2021,4,2021,12,2021-12-31
Boadilla Del Monte,3119.6,252,T4A2021,4,2021,12,2021-12-31
Collado Villalba,1831.3,235,T4A2021,4,2021,12,2021-12-31
Colmenar Viejo,2010.2,189,T4A2021,4,2021,12,2021-12-31
Coslada,2033.1,210,T4A2021,4,2021,12,2021-12-31
Fuenlabrada,1790.1,467,T4A2021,4,2021,12,2021-12-31
Galapagar,1832.7,171,T4A2021,4,2021,12,2021-12-31
Getafe,2062.6,470,T4A2021,4,2021,12,2021-12-31
Leganés,2004.7,333,T4A2021,4,2021,12,2021-12-31
Madrid,3423.6,10632,T4A2021,4,2021,12,2021-12-31
Majadahonda,3439.4,208,T4A2021,4,2021,12,2021-12-31
Móstoles,1834.7,506,T4A2021,4,2021,12,2021-12-31
Navalcarnero,1591.7,95,T4A2021,4,2021,12,2021-12-31
Parla,1467.4,288,T4A2021,4,2021,12,2021-12-31
Pinto,1990.7,156,T4A2021,4,2021,12,2021-12-31
Pozuelo De Alarcón,3569.3,268,T4A2021,4,2021,12,2021-12-31
Rivas-Vaciamadrid,2193.5,409,T4A2021,4,2021,12,2021-12-31
Las Rozas de Madrid,3111.1,479,T4A2021,4,2021,12,2021-12-31
San Fernando De Henares,2007.1,104,T4A2021,4,2021,12,2021-12-31
San Sebastián De Los Reyes,2634.8,350,T4A2021,4,2021,12,2021-12-31
Torrejón De Ardoz,1915.9,395,T4A2021,4,2021,12,2021-12-31
Tres Cantos,2866.6,95,T4A2021,4,2021,12,2021-12-31
Valdemoro,1793.3,322,T4A2021,4,2021,12,2021-12-31
Villaviciosa De Odón,2354.8,107,T4A2021,4,2021,12,2021-12-31
Alcalá De Henares,1811.6,661,T1A2022,1,2022,3,2022-03-31
Alcobendas,3100.9,323,T1A2022,1,2022,3,2022-03-31
Alcorcón,2242.9,519,T1A2022,1,2022,3,2022-03-31
Aranjuez,1465.5,184,T1A2022,1,2022,3,2022-03-31
Arganda Del Rey,1620.8,179,T1A2022,1,2022,3,2022-03-31
Boadilla Del Monte,3032.0,281,T1A2022,1,2022,3,2022-03-31
Collado Villalba,1865.0,249,T1A2022,1,2022,3,2022-03-31
Colmenar Viejo,2017.7,188,T1A2022,1,2022,3,2022-03-31
Coslada,2011.5,246,T1A2022,1,2022,3,2022-03-31
Fuenlabrada,1820.2,463,T1A2022,1,2022,3,2022-03-31
Galapagar,1831.8,147,T1A2022,1,2022,3,2022-03-31
Getafe,2028.2,489,T1A2022,1,2022,3,2022-03-31
Leganés,1987.5,411,T1A2022,1,2022,3,2022-03-31
Madrid,3587.9,12974,T1A2022,1,2022,3,2022-03-31
Majadahonda,3397.6,203,T1A2022,1,2022,3,2022-03-31
Móstoles,1889.2,504,T1A2022,1,2022,3,2022-03-31
Navalcarnero,1627.0,116,T1A2022,1,2022,3,2022-03-31
Parla,1466.1,351,T1A2022,1,2022,3,2022-03-31
Pinto,1958.5,135,T1A2022,1,2022,3,2022-03-31
Pozuelo De Alarcón,3533.8,348,T1A2022,1,2022,3,2022-03-31
Rivas-Vaciamadrid,2267.8,377,T1A2022,1,2022,3,2022-03-31
Las Rozas de Madrid,3092.3,549,T1A2022,1,2022,3,2022-03-31
San Fernando De Henares,2052.8,116,T1A2022,1,2022,3,2022-03-31
San Sebastián De Los Reyes,2771.1,361,T1A2022,1,2022,3,2022-03-31
Torrejón De Ardoz,1903.2,344,T1A2022,1,2022,3,2022-03-31
Tres Cantos,2852.1,123,T1A2022,1,2022,3,2022-03-31
Valdemoro,1757.3,324,T1A2022,1,2022,3,2022-03-31
Villaviciosa De Odón,2318.9,96,T1A2022,1,2022,3,2022-03-31
Alcalá De Henares,1793.8,579,T2A2022,2,2022,6,2022-06-30
Alcobendas,3373.3,393,T2A2022,2,2022,6,2022-06-30
Alcorcón,2305.9,457,T2A2022,2,2022,6,2022-06-30
Aranjuez,1455.0,209,T2A2022,2,2022,6,2022-06-30
Arganda Del Rey,1717.6,217,T2A2022,2,2022,6,2022-06-30
Boadilla Del Monte,3048.2,313,T2A2022,2,2022,6,2022-06-30
Collado Villalba,1916.3,226,T2A2022,2,2022,6,2022-06-30
Colmenar Viejo,2004.9,199,T2A2022,2,2022,6,2022-06-30
Coslada,2103.3,219,T2A2022,2,2022,6,2022-06-30
Fuenlabrada,1882.9,519,T2A2022,2,2022,6,2022-06-30
Galapagar,1829.3,165,T2A2022,2,2022,6,2022-06-30
Getafe,2120.4,467,T2A2022,2,2022,6,2022-06-30
Leganés,2048.5,496,T2A2022,2,2022,6,2022-06-30
Madrid,3643.1,12006,T2A2022,2,2022,6,2022-06-30
Majadahonda,3539.2,295,T2A2022,2,2022,6,2022-06-30
Móstoles,1920.3,524,T2A2022,2,2022,6,2022-06-30
Navalcarnero,1657.9,105,T2A2022,2,2022,6,2022-06-30
Parla,1486.6,386,T2A2022,2,2022,6,2022-06-30
Pinto,2020.8,173,T2A2022,2,2022,6,2022-06-30
Pozuelo De Alarcón,3563.4,368,T2A2022,2,2022,6,2022-06-30
Rivas-Vaciamadrid,2317.2,338,T2A2022,2,2022,6,2022-06-30
Las Rozas de Madrid,3131.4,450,T2A2022,2,2022,6,2022-06-30
San Fernando De Henares,2037.0,119,T2A2022,2,2022,6,2022-06-30
San Sebastián De Los Reyes,2833.3,301,T2A2022,2,2022,6,2022-06-30
Torrejón De Ardoz,1947.1,397,T2A2022,2,2022,6,2022-06-30
Tres Cantos,2933.7,244,T2A2022,2,2022,6,2022-06-30
Valdemoro,1787.8,349,T2A2022,2,2022,6,2022-06-30
Villaviciosa De Odón,2400.8,102,T2A2022,2,2022,6,2022-06-30
Alcalá De Henares,1885.3,534,T3A2022,3,2022,9,2022-09-30
Alcobendas,3453.9,275,T3A2022,3,2022,9,2022-09-30
Alcorcón,2319.5,401,T3A2022,3,2022,9,2022-09-30
Aranjuez,1490.9,169,T3A2022,3,2022,9,2022-09-30
Arganda Del Rey,1716.1,147,T3A2022,3,2022,9,2022-09-30
Boadilla Del Monte,3079.5,210,T3A2022,3,2022,9,2022-09-30
Collado Villalba,1908.4,226,T3A2022,3,2022,9,2022-09-30
Colmenar Viejo,2131.9,202,T3A2022,3,2022,9,2022-09-30
Coslada,2128.9,170,T3A2022,3,2022,9,2022-09-30
Fuenlabrada,1894.1,424,T3A2022,3,2022,9,2022-09-30
Galapagar,1889.0,158,T3A2022,3,2022,9,2022-09-30
Getafe,2142.8,498,T3A2022,3,2022,9,2022-09-30
Leganés,2117.7,423,T3A2022,3,2022,9,2022-09-30
Madrid,3558.8,9889,T3A2022,3,2022,9,2022-09-30
Majadahonda,3559.1,202,T3A2022,3,2022,9,2022-09-30
Móstoles,1915.8,445,T3A2022,3,2022,9,2022-09-30
Navalcarnero,1704.2,112,T3A2022,3,2022,9,2022-09-30
Parla,1470.0,418,T3A2022,3,2022,9,2022-09-30
Pinto,2069.6,148,T3A2022,3,2022,9,2022-09-30
Pozuelo De Alarcón,3647.3,241,T3A2022,3,2022,9,2022-09-30
Rivas-Vaciamadrid,2373.3,259,T3A2022,3,2022,9,2022-09-30
Las Rozas de Madrid,3171.0,344,T3A2022,3,2022,9,2022-09-30
San Fernando De Henares,2098.9,133,T3A2022,3,2022,9,2022-09-30
San Sebastián De Los Reyes,2831.4,227,T3A2022,3,2022,9,2022-09-30
Torrejón De Ardoz,1934.8,372,T3A2022,3,2022,9,2022-09-30
Tres Cantos,2976.8,104,T3A2022,3,2022,9,2022-09-30
Valdemoro,1780.9,262,T3A2022,3,2022,9,2022-09-30
Villaviciosa De Odón,2408.8,102,T3A2022,3,2022,9,2022-09-30
Alcalá De Henares,1857.4,517,T4A2022,4,2022,12,2022-12-31
Alcobendas,3423.5,318,T4A2022,4,2022,12,2022-12-31
Alcorcón,2337.7,434,T4A2022,4,2022,12,2022-12-31
Aranjuez,1479.9,149,T4A2022,4,2022,12,2022-12-31
Arganda Del Rey,1687.1,211,T4A2022,4,2022,12,2022-12-31
Boadilla Del Monte,3128.4,277,T4A2022,4,2022,12,2022-12-31
