Latitude,Longitude,Price,Rooms,Bathrooms,Surface,Floor,Elevator,Air_Conditioner,Heater,Parking,Balcony,Terrace,Swimming_Pool,log_price,log_surface
40.439075,-3.6798494,799000,3,2,120,6,1,1,1,0,0,0,0,13.591116224748411,4.787491742782046
40.37938,-3.7668712,179000,2,1,66,10,1,1,0,0,0,1,0,12.095141084822892,4.189654742026425
40.456978,-3.6933227,1395000,6,5,261,7,1,1,0,0,0,1,0,14.148404973237604,5.564520407322694
40.439434,-3.7005913,435000,2,1,66,9,1,0,1,0,0,0,0,12.983101310070822,4.189654742026425
40.408447,-3.6750968,505000,2,1,123,10,1,0,1,0,0,0,0,13.132313708257497,4.812184355372417
40.420338,-3.7024078,1350000,2,2,137,7,1,1,1,0,0,1,0,14.115615150414612,4.919980925828125
40.447067,-3.716637,975000,3,3,286,8,1,1,0,1,0,1,0,13.790192749979985,5.655991810819852
40.446564,-3.6886313,585000,1,2,168,3,1,0,1,0,0,0,0,13.279367126213993,5.123963979403259
40.415474,-3.7239826,760000,6,3,192,9,1,1,1,1,0,1,0,13.541073712262515,5.2574953720277815
40.435238,-3.6247973,540000,3,2,141,0,1,1,1,0,0,1,0,13.199324418540456,4.948759890378168
40.420586,-3.7124808,850000,2,2,137,0,1,0,1,0,1,0,0,13.652991628466498,4.919980925828125
40.41076,-3.70546,659900,3,2,184,7,0,0,1,0,1,0,0,13.399843587371514,5.214935757608986
40.39188,-3.691899,575000,2,2,92,10,1,1,1,1,0,1,1,13.262125319779487,4.5217885770490405
40.478073,-3.7209146,425000,3,2,107,9,1,1,1,0,0,1,0,12.959844447906553,4.672828834461906
40.4659,-3.7886503,1540000,4,3,270,0,1,1,1,0,1,1,1,14.247292974389811,5.598421958998375
40.43985,-3.64294,155000,2,1,49,9,0,1,1,0,0,0,0,11.951180395901384,3.8918202981106265
40.349583,-3.6782868,244999,3,2,86,12,1,0,1,1,0,0,0,12.40900940788588,4.454347296253507
40.349556,-3.6784477,199999,2,1,64,11,1,0,1,1,0,0,0,12.206067645517674,4.1588830833596715
40.372482,-3.754615,220000,3,1,93,8,1,0,1,0,0,1,0,12.301382825334498,4.532599493153256
40.435436,-3.7129016,470000,3,1,69,8,1,1,0,0,1,0,0,13.060487973686241,4.23410650459726
40.397923,-3.6991656,435000,3,2,86,16,1,1,1,0,0,1,0,12.983101310070822,4.454347296253507
40.463623,-3.6459048,235000,3,1,65,8,1,0,1,1,1,1,0,12.367340793126296,4.174387269895637
40.430153,-3.6251101,168000,2,1,48,8,1,1,1,0,0,0,0,12.031719258385396,3.871201010907891
40.440815,-3.6614454,495000,3,2,132,4,1,0,1,0,0,0,0,13.112313041550827,4.882801922586371
40.436447,-3.6946077,545000,2,1,104,11,1,1,1,0,0,0,0,13.208541073645382,4.6443908991413725
40.441975,-3.7129328,995000,5,3,223,8,1,1,1,0,0,1,0,13.81049801614073,5.407171771460119
40.3982,-3.7014725,355000,2,1,76,9,1,0,1,0,0,1,0,12.779873068457553,4.330733340286331
40.426765,-3.7021923,650000,1,2,120,8,1,1,1,0,0,0,0,13.38472764187182,4.787491742782046
40.4311,-3.6364126,180000,2,1,67,10,1,1,1,0,0,0,0,12.100712129872347,4.204692619390966
40.36758,-3.75398,115000,2,1,33,0,0,1,1,0,0,0,0,11.652687407345388,3.4965075614664802
40.39671,-3.6622,155000,3,1,69,0,0,0,1,0,0,1,0,11.951180395901384,4.23410650459726
40.376717,-3.711104,148000,2,1,58,3,1,1,1,0,0,0,0,11.904967552746252,4.060443010546419
40.422657,-3.6939359,930000,2,2,98,8,1,1,1,1,0,1,0,13.742939865129438,4.584967478670572
40.445087,-3.6995409,720000,5,5,145,6,1,1,1,0,0,0,0,13.487006490992238,4.976733742420574
40.45168,-3.6537805,1145000,7,5,265,8,1,1,0,1,0,1,0,13.950915194970477,5.579729825986222
40.406384,-3.6679826,549000,4,2,133,18,1,1,1,0,0,0,1,13.215853720491667,4.890349128221754
40.405113,-3.6813073,455000,3,2,105,0,1,1,1,0,1,0,0,13.028052697933088,4.653960350157523
40.43484,-3.7169676,990000,4,2,150,16,1,0,1,1,1,1,0,13.805460222110773,5.0106352940962555
40.392155,-3.782319,299000,4,4,98,3,0,1,1,0,0,0,0,12.608198852372823,4.584967478670572
40.466415,-3.6926465,580000,4,2,129,8,1,0,0,1,0,0,0,13.270783382522602,4.859812404361672
40.40415,-3.6621587,165000,1,1,36,3,1,0,1,0,0,0,0,12.013700752882718,3.58351893845611
40.40415,-3.6621587,240000,2,2,61,3,1,0,1,0,1,1,0,12.388394202324129,4.110873864173311
40.419693,-3.7064998,425000,2,1,49,10,1,1,1,0,0,0,0,12.959844447906553,3.8918202981106265
40.45329,-3.586056,625000,3,2,190,3,1,1,1,0,0,1,0,13.345506928718539,5.247024072160486
40.438164,-3.6895206,2500000,4,5,307,8,1,1,1,0,0,1,0,14.73180128983843,5.726847747587197
40.42989,-3.7036314,820000,3,3,130,6,1,1,1,0,0,0,0,13.617059619240436,4.867534450455582
40.440598,-3.7120912,1250000,6,4,298,7,1,0,1,0,1,0,0,14.038654109278484,5.697093486505405
40.499413,-3.708095,850000,4,4,200,9,1,1,1,1,0,1,0,13.652991628466498,5.298317366548036
40.441032,-3.6748707,380000,2,1,68,7,1,0,0,0,0,0,0,12.84792653170257,4.219507705176107
40.420303,-3.710261,700000,2,2,130,7,1,1,1,0,1,0,1,13.458835614025542,4.867534450455582
40.420616,-3.5998554,475000,3,2,177,6,1,1,1,1,0,1,0,13.071070083016778,5.176149732573829
40.48758,-3.7232704,395000,4,2,117,6,1,1,1,0,0,1,0,12.886641043883259,4.762173934797756
40.426495,-3.7024307,575000,1,2,101,7,0,1,1,0,1,0,0,13.262125319779487,4.61512051684126
40.433895,-3.672396,498000,3,1,79,9,1,0,0,0,0,0,0,13.11835535600679,4.3694478524670215
40.429893,-3.6566148,398000,4,1,121,9,1,0,1,0,0,0,0,12.894207284266574,4.795790545596741
40.473694,-3.7241828,320000,1,2,77,3,1,1,1,1,0,1,0,12.676076274775909,4.343805421853684
40.41133,-3.7051992,334000,2,1,72,8,1,1,1,0,0,0,0,12.718896271958837,4.276666119016055
40.473072,-3.7855272,1280000,5,3,270,7,1,1,1,1,0,1,0,14.0623706358958,5.598421958998375
40.45053,-3.6950674,990000,3,3,188,8,1,1,1,0,0,0,0,13.805460222110773,5.236441962829949
40.432796,-3.6416545,324000,3,2,156,9,1,1,1,1,1,1,0,12.688498794774466,5.049856007249537
40.353397,-3.6897807,299999,3,2,100,10,1,1,1,1,0,1,0,12.61153442029945,4.605170185988092
40.428364,-3.6850512,1590000,2,3,146,7,0,1,1,0,0,0,0,14.279244574196415,4.983606621708336
40.460762,-3.702984,199000,2,1,59,3,0,0,1,0,0,0,0,12.201060103706629,4.07753744390572
40.454346,-3.6917098,960000,5,3,205,9,1,0,1,0,1,1,0,13.77468856344402,5.3230099791384085
40.428814,-3.624263,168000,2,1,48,8,1,1,1,0,0,0,0,12.031719258385396,3.871201010907891
40.41549,-3.677257,475000,3,1,88,8,1,0,1,0,0,0,0,13.071070083016778,4.477336814478207
40.38379,-3.6524627,172500,3,2,108,6,0,1,1,0,0,0,0,12.058152515453552,4.68213122712422
40.46348,-3.692089,457000,3,1,131,6,0,0,1,0,0,1,0,13.032438669876342,4.875197323201151
40.44143,-3.6434991,175000,2,1,57,8,0,0,1,0,0,1,0,12.072541252905651,4.04305126783455
40.357475,-3.6967695,177000,3,1,70,10,1,1,1,0,0,1,0,12.083905011555967,4.248495242049359
40.467545,-3.7012258,335000,2,1,84,9,1,1,0,0,0,1,0,12.721885810807203,4.430816798843313
40.375954,-3.7406058,126900,2,1,61,9,0,1,1,0,0,0,0,11.751154653702478,4.110873864173311
40.43781,-3.707851,597000,3,1,97,10,1,1,1,0,0,1,0,13.29967239237474,4.574710978503383
40.40578,-3.7346542,360000,2,2,90,6,0,1,1,0,0,0,0,12.793859310432293,4.499809670330265
40.421005,-3.7023387,1210000,3,3,180,9,1,1,1,0,0,0,1,14.006130917572923,5.19295685089021
40.43709,-3.64101,401000,3,2,87,6,0,0,0,0,0,0,0,12.901716706288706,4.465908118654584
40.436268,-3.618536,359000,3,2,103,6,1,1,1,0,0,1,0,12.791077667470416,4.634728988229636
40.428837,-3.6951556,1750000,3,5,243,11,1,1,1,0,0,1,0,14.375126345899696,5.493061443340548
40.40868,-3.7092566,640000,4,3,197,6,0,1,1,0,1,1,0,13.369223455335854,5.2832037287379885
40.39324,-3.6687696,109000,2,1,49,7,0,1,1,0,0,0,0,11.59910316121128,3.8918202981106265
40.43739,-3.69743,1350000,7,2,238,0,1,0,1,0,1,1,0,14.115615150414612,5.472270673671475
40.47047,-3.6665761,298000,1,1,53,9,1,1,1,0,0,0,1,12.604848765487542,3.970291913552122
40.38176,-3.781692,145000,2,1,65,11,1,0,1,0,0,1,0,11.884489021402711,4.174387269895637
40.46265,-3.6899736,1550000,5,3,225,0,1,1,1,0,0,1,0,14.253765488895429,5.41610040220442
40.42558,-3.6732864,1250000,4,3,182,11,1,1,1,0,1,1,0,14.038654109278484,5.204006687076795
40.35205,-3.6787424,147000,3,1,80,6,1,1,1,0,0,1,0,11.898187865760873,4.382026634673881
40.42552,-3.6733098,1750000,3,3,190,9,1,1,1,0,0,0,0,14.375126345899696,5.247024072160486
40.43348,-3.676341,610000,3,2,98,7,1,0,1,0,0,1,0,13.321214236149494,4.584967478670572
40.342537,-3.6740115,309000,3,3,152,9,1,1,1,0,0,1,0,12.641096555879882,5.0238805208462765
40.408756,-3.694274,729000,2,2,106,7,1,1,1,0,1,0,0,13.499429010990795,4.663439094112067
40.429703,-3.694886,460000,1,1,60,0,1,0,1,0,0,1,0,13.038981768465277,4.0943445622221
40.49869,-3.709768,850000,4,4,200,9,1,1,1,0,0,0,0,13.652991628466498,5.298317366548036
40.477066,-3.6706727,679000,4,3,155,13,0,0,1,0,0,1,0,13.428376406540833,5.043425116919247
40.505054,-3.675292,548000,3,2,127,0,1,1,1,0,1,1,1,13.214030565930152,4.844187086458591
40.422432,-3.6909595,1290000,2,2,112,12,1,1,1,0,0,0,0,14.070152776337855,4.718498871295094
40.36639,-3.6023126,335000,3,2,153,6,1,0,0,0,0,0,0,12.721885810807203,5.030437921392435
40.484413,-3.700307,415000,4,2,131,7,1,1,1,0,0,0,0,12.936033799212835,4.875197323201151
40.484734,-3.7090247,515000,4,3,146,7,1,0,1,1,0,0,0,13.151922179645874,4.983606621708336
40.43989,-3.6989577,790000,2,2,130,0,1,1,1,0,1,0,0,13.579788224443204,4.867534450455582
40.432518,-3.6379457,140800,3,1,70,10,0,0,0,0,0,0,0,11.855095722706078,4.248495242049359
40.44424,-3.6692288,580000,3,2,103,9,1,1,1,0,0,0,0,13.270783382522602,4.634728988229636
40.420918,-3.7101543,199000,2,1,39,7,0,0,0,0,0,0,0,12.201060103706629,3.6635616461296463
40.473495,-3.692675,350000,2,1,95,0,1,0,0,0,0,0,0,12.765688433465597,4.553876891600541
40.49042,-3.7178776,385000,2,1,77,8,1,1,0,0,0,0,0,12.86099861326992,4.343805421853684
40.44775,-3.6052299,270000,3,2,124,3,1,1,1,0,1,1,0,12.506177237980511,4.820281565605037
40.46796,-3.7012,220000,3,2,96,0,0,1,1,0,0,0,0,12.301382825334498,4.564348191467836
40.42104,-3.7009888,365000,1,1,57,7,1,1,1,0,1,0,0,12.80765263256463,4.04305126783455
40.425064,-3.697467,959000,3,3,119,7,1,1,1,0,1,0,0,13.773646353865574,4.77912349311153
40.468014,-3.725874,600000,2,2,156,0,0,1,1,0,0,1,0,13.304684934198283,5.049856007249537
40.47075,-3.8228278,585000,5,3,175,0,0,0,1,0,0,1,0,13.279367126213993,5.1647859739235145
40.51121,-3.6685445,460000,3,2,140,6,1,1,0,0,1,0,0,13.038981768465277,4.941642422609304
40.384113,-3.779056,164000,2,1,64,9,1,0,1,0,1,0,0,12.007621706806335,4.1588830833596715
40.478287,-3.7067764,279000,3,2,71,8,1,0,1,0,0,1,0,12.538967060803502,4.2626798770413155
40.42784,-3.6911972,1590000,0,0,215,10,1,1,1,0,0,0,0,14.279244574196415,5.3706380281276624
40.380974,-3.7728171,183900,3,1,72,6,1,0,1,0,0,0,0,12.122147410592412,4.276666119016055
40.430626,-3.674223,270000,1,1,44,9,1,1,1,0,0,0,0,12.506177237980511,3.784189633918261
40.46367,-3.74922,123000,3,1,102,0,0,0,0,0,0,0,0,11.719939634354555,4.624972813284271
40.45782,-3.7857764,265000,3,1,74,3,0,1,0,0,0,0,0,12.487485104968359,4.30406509320417
40.391525,-3.7459545,132900,2,1,51,6,1,0,1,0,0,0,0,11.797352244701337,3.9318256327243257
40.436386,-3.7105112,375000,3,1,56,10,1,0,0,0,0,0,0,12.834681304952548,4.02535169073515
40.365772,-3.7547383,210000,1,1,69,6,1,0,1,0,0,0,0,12.254862809699606,4.23410650459726
40.468323,-3.6908042,390000,2,2,79,7,1,1,1,0,0,0,0,12.873902018105829,4.3694478524670215
40.43083,-3.6950967,2390000,3,4,221,9,1,1,0,0,0,0,0,14.686803923907693,5.3981627015177525
40.463303,-3.683799,2200000,4,5,276,11,1,1,1,0,0,0,0,14.603967918328545,5.62040086571715
40.406292,-3.6713119,330000,2,1,52,7,1,1,1,0,0,0,0,12.706847933442663,3.9512437185814275
40.407898,-3.6733465,525000,3,2,119,9,1,0,1,0,0,0,0,13.17115354157376,4.77912349311153
40.456455,-3.7080345,300000,2,2,70,7,1,1,1,0,0,0,0,12.611537753638338,4.248495242049359
40.515724,-3.6716185,295000,2,3,110,6,1,0,1,0,0,0,0,12.594730635321957,4.700480365792417
40.422283,-3.6751058,1650000,3,3,292,8,1,0,1,0,0,1,0,14.316285845876763,5.676753802268282
40.503773,-3.6790988,480000,3,2,120,0,1,1,1,0,0,1,0,13.081541382884074,4.787491742782046
40.472927,-3.67738,875000,4,3,147,15,1,1,1,0,0,0,0,13.681979165339751,4.990432586778736
40.393707,-3.6667347,225000,1,2,70,8,1,1,1,0,1,1,0,12.323855681186558,4.248495242049359
40.463844,-3.6655138,350000,3,1,96,6,0,1,1,0,0,1,0,12.765688433465597,4.564348191467836
40.40602,-3.7003732,175000,1,1,42,8,0,1,1,0,0,0,0,12.072541252905651,3.7376696182833684
40.417404,-3.6915812,580000,1,1,70,11,1,1,1,0,0,0,0,13.270783382522602,4.248495242049359
40.40039,-3.6640277,199000,3,1,80,7,0,1,1,0,0,1,0,12.201060103706629,4.382026634673881
40.3911,-3.724191,260000,3,2,126,9,0,0,1,0,0,1,0,12.468436909997665,4.836281906951478
40.391357,-3.7240534,260000,3,2,126,9,0,0,1,0,0,1,0,12.468436909997665,4.836281906951478
40.399338,-3.696804,415000,4,2,110,0,1,0,0,0,0,0,0,12.936033799212835,4.700480365792417
40.387955,-3.7433388,198000,3,2,75,8,0,0,1,0,0,1,0,12.196022309676673,4.31748811353631
40.430058,-3.6712651,1100000,3,3,185,8,1,1,1,0,0,0,0,13.9108207377686,5.220355825078324
40.500507,-3.691988,320000,2,1,76,0,1,1,1,0,0,0,1,12.676076274775909,4.330733340286331
40.38715,-3.6420715,178000,3,2,100,12,1,0,0,0,0,1,0,12.089538829274222,4.605170185988092
40.431854,-3.680486,1100000,0,2,133,7,1,1,1,0,0,1,0,13.9108207377686,4.890349128221754
40.435745,-3.676592,900000,4,2,143,10,0,1,1,0,0,0,0,13.710150042306449,4.962844630259907
40.454586,-3.6797936,740000,2,2,126,10,1,0,0,0,1,1,0,13.514405465180353,4.836281906951478
40.45202,-3.6839378,980000,3,2,141,6,1,1,0,1,0,0,0,13.795307850646754,4.948759890378168
40.438446,-3.6742935,450000,2,2,90,3,1,1,1,1,0,0,0,13.017002861746503,4.499809670330265
40.395363,-3.7148867,208000,2,1,75,9,1,0,0,0,0,0,0,12.245293358683455,4.31748811353631
40.4322,-3.6757257,849000,2,2,83,11,1,1,1,0,0,0,0,13.651814465293484,4.418840607796598
40.430782,-3.6773124,750000,2,3,92,6,1,1,1,0,0,0,0,13.527828485512494,4.5217885770490405
40.431602,-3.6668832,590000,4,2,132,10,1,1,1,0,0,0,0,13.287877815881902,4.882801922586371
40.386425,-3.7280977,143000,2,1,63,6,0,0,0,0,0,0,0,11.870599909242044,4.143134726391533
40.39458,-3.7631907,132000,3,1,65,10,0,0,0,0,0,1,0,11.790557201568507,4.174387269895637
40.35351,-3.6902177,148250,3,1,80,8,0,1,1,0,0,1,0,11.906655316859972,4.382026634673881
40.4171,-3.6741111,650000,5,2,138,7,1,0,1,0,0,0,0,13.38472764187182,4.927253685157205
40.417698,-3.6769862,1090000,2,2,120,9,1,1,1,0,0,0,0,13.901688254205327,4.787491742782046
40.37444,-3.7648432,204900,3,2,94,7,1,0,1,0,0,1,0,12.230277334226992,4.543294782270004
40.379723,-3.7404277,209990,2,2,90,7,1,0,0,0,0,1,0,12.254815189518164,4.499809670330265
40.3825,-3.7285016,300000,4,2,106,6,1,1,1,0,0,0,0,12.611537753638338,4.663439094112067
40.39597,-3.7344,137000,2,1,60,6,0,0,0,0,0,1,0,11.827736204810263,4.0943445622221
40.372135,-3.6195223,169000,2,2,94,7,1,0,1,0,0,0,0,12.037653993905211,4.543294782270004
40.434525,-3.6560998,345000,4,1,100,10,1,0,1,0,0,0,0,12.751299696013497,4.605170185988092
40.415047,-3.6711614,990000,3,2,146,11,1,1,1,0,0,0,0,13.805460222110773,4.983606621708336
40.355587,-3.6927793,116000,2,1,59,8,1,1,1,0,0,0,0,11.661345470088502,4.07753744390572
40.43257,-3.682765,1800000,3,3,164,0,1,1,1,0,1,0,0,14.403297222866392,5.099866427824199
40.401417,-3.7052772,345000,3,1,71,6,1,1,1,0,0,0,0,12.751299696013497,4.2626798770413155
40.434723,-3.6880863,1400000,3,4,125,0,1,1,1,0,0,1,0,14.151982794585487,4.8283137373023015
40.401,-3.66394,92000,3,1,51,3,0,0,0,0,0,0,0,11.429543856031177,3.9318256327243257
40.34168,-3.6881285,127000,3,1,67,8,1,1,1,0,0,0,0,11.751942365440728,4.204692619390966
40.34847,-3.7017734,207670,1,1,52,10,1,0,0,0,0,1,0,12.243705560337025,3.9512437185814275
40.485126,-3.6679113,530000,2,2,128,0,1,1,1,0,0,0,1,13.180632285528304,4.852030263919617
40.44987,-3.7012494,330000,4,2,130,0,0,1,1,0,0,0,0,12.706847933442663,4.867534450455582
40.442116,-3.680677,2050000,4,4,309,0,1,0,1,0,1,1,0,14.53335035111459,5.733341276897746
40.439095,-3.664856,388531,4,2,94,6,1,0,0,0,0,0,0,12.870128239686254,4.543294782270004
40.349983,-3.6980853,194465,3,2,103,7,1,0,0,0,0,1,0,12.178007477261831,4.634728988229636
40.384068,-3.777913,119000,1,1,41,0,1,1,1,0,0,0,0,11.686878772093667,3.713572066704308
40.430874,-3.6444442,277737,3,2,82,3,1,0,0,0,0,0,0,12.534429901726035,4.406719247264253
40.396282,-3.6947165,224200,1,1,49,6,1,0,0,0,0,0,0,12.320293789620196,3.8918202981106265
40.399323,-3.7010117,330030,3,1,78,11,1,0,0,0,0,0,0,12.70693883840159,4.356708826689592
40.427734,-3.6267745,117867,2,1,46,6,1,0,0,0,0,0,0,11.677312149127815,3.828641396489095
40.435043,-3.6772292,1090000,3,2,143,7,1,1,1,0,0,1,0,13.901688254205327,4.962844630259907
40.388885,-3.706596,550000,4,2,140,5,0,1,1,0,1,1,0,13.217673557208654,4.941642422609304
40.478996,-3.7225294,373000,4,2,130,14,1,0,1,0,0,1,0,12.829333698625952,4.867534450455582
40.42322,-3.668972,725000,2,2,106,12,1,1,1,0,0,1,0,13.493926933836812,4.663439094112067
40.3959,-3.66895,232000,2,2,88,11,0,0,0,0,0,0,0,12.354492650648448,4.477336814478207
40.43495,-3.7167242,950000,2,3,145,11,1,1,1,0,0,1,0,13.764217263576723,4.976733742420574
40.42463,-3.6816566,1290000,3,2,102,9,1,0,0,0,0,0,0,14.070152776337855,4.624972813284271
40.465775,-3.7057285,369000,2,2,90,0,1,0,0,0,0,1,0,12.818551923022664,4.499809670330265
40.443665,-3.582469,187000,1,1,50,0,1,1,1,0,0,0,1,12.138863895836725,3.912023005428146
40.39252,-3.6938105,246000,2,1,46,0,1,0,1,0,0,0,0,12.4130868149145,3.828641396489095
40.42166,-3.6984444,214000,1,1,33,0,1,1,1,0,1,0,0,12.273731294003989,3.4965075614664802
40.40931,-3.6899939,899000,3,3,137,0,1,1,1,0,1,0,0,13.709038313453757,4.919980925828125
40.36783,-3.7541995,170000,3,1,59,5,0,1,1,0,0,0,1,12.043553716032399,4.07753744390572
40.439606,-3.717226,1495000,4,3,235,8,1,1,1,0,0,1,1,14.217636764806924,5.459585514144159
40.458134,-3.6248703,649000,3,2,131,0,1,0,1,0,0,0,1,13.383187995686226,4.875197323201151
40.4539,-3.6621723,248500,0,1,53,0,1,1,1,0,0,0,1,12.423198124518821,3.970291913552122
40.441853,-3.6472073,179598,3,1,69,9,0,0,0,0,0,1,0,12.098476298930771,4.23410650459726
40.455025,-3.6189768,710000,3,2,147,0,1,1,1,0,0,0,1,13.473020249017498,4.990432586778736
40.432842,-3.6364515,185000,2,1,70,9,1,0,0,0,0,0,0,12.128111104060462,4.248495242049359
40.410564,-3.6646283,649900,4,2,133,0,1,1,1,0,0,1,0,13.38457378388244,4.890349128221754
40.457043,-3.7001958,965000,3,3,193,6,1,1,1,0,0,1,1,13.779883380321124,5.262690188904886
40.38034,-3.7085717,168530,3,1,80,7,0,0,0,0,0,1,0,12.034869054470066,4.382026634673881
40.459923,-3.7857015,506000,3,2,150,7,0,0,1,0,0,1,0,13.134291948269603,5.0106352940962555
40.424736,-3.7073255,310000,1,1,40,0,0,0,1,0,0,0,0,12.644327576461329,3.6888794541139363
40.462418,-3.700059,187000,3,1,57,9,0,0,0,0,0,0,0,12.138863895836725,4.04305126783455
40.387497,-3.7295227,160000,3,1,65,0,0,0,1,0,0,0,0,11.982929094215963,4.174387269895637
40.47696,-3.6697304,850000,5,3,184,16,1,1,1,1,0,1,0,13.652991628466498,5.214935757608986
40.427876,-3.6794276,2400000,5,4,299,10,1,1,1,0,1,1,0,14.690979295318174,5.700443573390687
40.477943,-3.725786,695000,6,3,195,0,0,0,1,0,0,0,0,13.45166712454693,5.272999558563747
40.453964,-3.6791453,540000,2,1,90,0,1,1,1,0,0,0,0,13.199324418540456,4.499809670330265
40.4253,-3.6865275,995000,2,2,75,9,1,1,1,0,0,0,0,13.81049801614073,4.31748811353631
40.431496,-3.6406949,194000,2,1,78,0,0,0,1,0,0,1,0,12.175613438045465,4.356708826689592
40.43717,-3.685538,579000,1,1,58,0,1,1,1,0,0,0,0,13.269057756555132,4.060443010546419
40.406742,-3.6014738,180000,3,1,66,8,1,1,1,0,0,0,0,12.100712129872347,4.189654742026425
40.43538,-3.6811638,318000,1,1,40,0,0,1,1,0,0,1,0,12.669806661762314,3.6888794541139363
40.46312,-3.6958635,419000,3,2,117,0,0,1,1,0,0,0,0,12.945626198904275,4.762173934797756
40.39821,-3.7728565,139000,2,1,54,0,0,1,1,0,0,0,0,11.842229212112828,3.9889840465642745
40.391685,-3.6582463,275000,3,2,77,0,1,1,1,0,0,0,0,12.524526376648708,4.343805421853684
40.38648,-3.7547972,149500,3,1,67,9,0,0,0,0,0,0,0,11.915051671812877,4.204692619390966
40.37283,-3.766551,195000,1,1,69,8,0,0,0,0,0,0,0,12.180754837545884,4.23410650459726
40.46533,-3.79204,319900,0,1,88,3,1,1,1,0,0,0,0,12.675763725937609,4.477336814478207
40.40354,-3.6645033,232000,3,2,96,8,1,0,1,0,0,0,0,12.354492650648448,4.564348191467836
40.399998,-3.6647713,153000,0,1,44,6,1,1,1,0,0,0,0,11.938193200374572,3.784189633918261
40.399998,-3.6647713,205000,2,1,67,3,1,1,1,0,0,0,0,12.230765258120545,4.204692619390966
40.47101,-3.630653,720000,4,4,320,3,1,0,1,0,0,0,0,13.487006490992238,5.768320995793772
40.40143,-3.7476544,160000,3,1,79,0,0,0,0,0,0,1,0,11.982929094215963,4.3694478524670215
40.375797,-3.6184375,125000,2,1,52,0,0,1,0,0,0,0,0,11.736069016284437,3.9512437185814275
40.47235,-3.643335,147000,2,1,53,0,0,0,0,0,0,1,0,11.898187865760873,3.970291913552122
40.381878,-3.7162404,123000,2,1,48,0,0,0,1,0,0,0,0,11.719939634354555,3.871201010907891
40.472866,-3.6420972,149000,1,1,65,0,0,0,0,0,1,1,0,11.911701584927597,4.174387269895637
40.39097,-3.7318687,243000,2,1,72,0,1,0,1,0,0,1,0,12.400816722322686,4.276666119016055
40.3959,-3.66895,267000,3,2,101,0,0,0,0,0,0,0,0,12.495003937382387,4.61512051684126
40.40519,-3.7130227,234000,1,1,52,0,0,1,0,0,0,0,0,12.363076394339839,3.9512437185814275
40.44767,-3.7064297,320000,3,1,70,0,0,0,0,0,1,0,0,12.676076274775909,4.248495242049359
40.42064,-3.700446,365000,1,1,57,0,1,1,1,0,1,0,0,12.80765263256463,4.04305126783455
40.454823,-3.7781389,1145000,4,3,386,0,0,1,1,0,1,1,1,13.950915194970477,5.955837369464831
40.442005,-3.6521513,378604,3,2,127,7,1,0,0,0,0,1,0,12.844246082941908,4.844187086458591
40.461914,-3.7026136,197600,1,1,68,6,1,0,0,0,0,0,0,12.194000064295905,4.219507705176107
40.43926,-3.7160597,1053610,2,2,123,14,1,0,0,0,0,0,1,13.8677329206342,4.812184355372417
40.396248,-3.693077,595000,5,2,205,0,1,0,0,0,0,1,0,13.296316684527767,5.3230099791384085
40.457047,-3.675538,359000,0,1,88,3,1,1,0,0,0,1,0,12.791077667470416,4.477336814478207
40.456768,-3.675559,359000,0,1,82,3,1,1,0,0,0,1,0,12.791077667470416,4.406719247264253
40.3959,-3.66895,237000,2,2,91,0,0,0,0,0,0,0,0,12.375815420117268,4.51085950651685
40.408077,-3.6993492,139900,1,1,31,8,0,0,0,0,0,0,0,11.848683160653573,3.4339872044851463
40.47274,-3.6909533,385000,2,1,126,0,1,1,1,0,0,0,0,12.86099861326992,4.836281906951478
40.3968,-3.7684848,152000,2,1,54,9,0,1,1,0,0,0,0,11.931635799828413,3.9889840465642745
40.45835,-3.7938735,1400000,4,4,361,0,0,0,0,0,0,1,1,14.151982794585487,5.8888779583328805
40.3959,-3.66895,222000,2,2,88,0,0,0,0,0,0,0,0,12.310432660854417,4.477336814478207
40.3959,-3.66895,173000,1,1,51,0,0,0,0,0,0,0,0,12.061046873479915,3.9318256327243257
40.476196,-3.7287648,975000,7,4,484,0,0,0,1,0,0,0,0,13.790192749979985,6.182084906716632
40.477886,-3.716897,319900,2,1,75,11,1,0,1,0,0,0,0,12.675763725937609,4.31748811353631
40.398865,-3.6632452,165000,1,1,50,0,1,1,0,0,0,1,0,12.013700752882718,3.912023005428146
